geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zm00001eb000470	113.985638245343	-0.647802635813248	0.194266825443386	-3.33460246923134	0.000854214213025333	0.0244302946840542
Zm00001eb001460	5.05968724661474	2.06535550720039	0.574488556908049	3.59512035943122	0.000324241639506017	0.0120753580582847
Zm00001eb001760	58.3630845126008	0.943448694113547	0.258810643863037	3.64532416453792	0.000267054960310394	0.0103801831827203
Zm00001eb001940	690.633285431913	-0.786375967568205	0.184735609055682	-4.25676441909574	2.0740670149887e-05	0.00160724943168867
Zm00001eb001970	134.376575032531	0.928130451570701	0.278728823622311	3.32986893679986	0.000868868716710458	0.0247291478106376
Zm00001eb002660	153.785977712654	-1.91094364470851	0.582893564766253	-3.27837492162883	0.00104406622643951	0.0277513592949458
Zm00001eb002850	217.833607704335	0.550847567310033	0.13508523768639	4.07777768129531	4.54682112099358e-05	0.0027941077430992
Zm00001eb003730	982.908760037526	1.04633500844563	0.144845983246807	7.22377648997519	5.05633387868324e-13	1.33221756868607e-09
Zm00001eb004290	347.984346387632	-0.55812339328013	0.139077731372388	-4.01303204885996	5.99437710002749e-05	0.0034999856098166
Zm00001eb004670	46.1205868078266	-1.36997638796563	0.399730252444499	-3.42725220217312	0.000609722501278439	0.019413490758228
Zm00001eb005460	4853.49958536463	-0.359488398785913	0.114021202857515	-3.15282061385672	0.00161701141829436	0.0377028392420449
Zm00001eb005800	3.00026587964332	2.61708679289549	0.760189945994074	3.44267482974037	0.000575991426120315	0.0184790673969011
Zm00001eb006000	12536.6768970263	-2.62144889850269	0.526920499769206	-4.97503684075853	6.52352319942274e-07	0.000121683913272064
Zm00001eb006220	513.864031823094	-1.25012316037834	0.320265456048566	-3.90339681276389	9.48519997781769e-05	0.00492436071754781
Zm00001eb006260	136.223707961648	-2.87577055213903	0.792405134139104	-3.62916698572804	0.000284337275192423	0.0108770618629871
Zm00001eb006820	65.3358775754506	0.794912766055608	0.229166306705747	3.46871570032452	0.00052295253560372	0.0173668449758874
Zm00001eb008080	291.79748092736	-0.820118944948298	0.261510603970455	-3.13608294461724	0.00171220771042442	0.0388541260652701
Zm00001eb008660	58.7513017589834	0.807445963225035	0.255040554802754	3.16595124979048	0.00154576697435026	0.0366086250397244
Zm00001eb008950	101.216237597214	-0.841264414418476	0.215275324116299	-3.90785343314125	9.31197645090071e-05	0.00488236701408265
Zm00001eb009510	205.026268611798	-0.99722137322724	0.216468003087729	-4.60678418520399	4.08944041676435e-06	0.000471975059559775
Zm00001eb009550	139.703836742283	-1.0058402283839	0.283400683671917	-3.5491806701085	0.000386431845602858	0.0138054414264696
Zm00001eb010070	73.3357106634125	-0.851032272728604	0.258400941199968	-3.29345655157664	0.000989636355327109	0.0267087773336553
Zm00001eb010360	66.0724830902032	-0.641429395851092	0.198348513026489	-3.23385028737488	0.00122133460560944	0.0307566198530892
Zm00001eb010910	2.04722066705104	-3.7897460186419	1.22558466271154	-3.09219439011034	0.00198682695809659	0.043321498938925
Zm00001eb011610	113.264755038863	0.678029188952652	0.189046086753786	3.58658145532374	0.000335041439516337	0.0124116630892374
Zm00001eb011910	75.6036189082437	-0.679749678925728	0.217510750277633	-3.12513141561091	0.00177725641753289	0.0400224474025194
Zm00001eb012180	60.0954515293611	0.653905835181312	0.184003878991767	3.55376114223423	0.000379763956345675	0.0136365667322898
Zm00001eb012270	2919.39533098819	-0.799927901091241	0.19995235716209	-4.00059250335712	6.31840817409042e-05	0.0036587749311395
Zm00001eb012310	314.265217214459	-0.818158283704656	0.256677724956145	-3.18749234607111	0.00143512256186867	0.0347296364627646
Zm00001eb012470	750.580199990544	-1.83948344347061	0.524966488164698	-3.50400165523233	0.000458322509109126	0.0157337489364856
Zm00001eb012540	849.760982239478	-0.404993514570796	0.122321166103301	-3.31090298982906	0.000929954417237359	0.0256229793549399
Zm00001eb012780	141.971812744401	-0.971496894540388	0.267124352598826	-3.63687131139034	0.000275969718121138	0.0106341676756076
Zm00001eb012930	44.6072886236011	1.53469615058931	0.41473377906663	3.7004368297253	0.000215228653416903	0.00888357532392714
Zm00001eb013340	1992.63851244039	-0.616209488666259	0.199090284234774	-3.09512586731558	0.0019672939264944	0.0431045960318596
Zm00001eb013450	392.523137182738	-2.5138697922012	0.557044095172322	-4.51287396094474	6.3955031783673e-06	0.000660805960753068
Zm00001eb013910	92.9266489516262	2.16097215994771	0.424286074587472	5.09319605185911	3.52077290444065e-07	7.27557365488235e-05
Zm00001eb013950	24.1238638146509	-1.70623777065222	0.558975554472728	-3.05243718978316	0.00226991230333029	0.0477497121053851
Zm00001eb014120	54.1452317249655	-2.2333384811935	0.707242340915402	-3.15781218401437	0.00158957934309412	0.0372279482152644
Zm00001eb014930	76.2714012429379	-1.4397948121768	0.34170500130744	-4.21356083951893	2.5137583421549e-05	0.0018022108277531
Zm00001eb014980	33.7482648412963	-1.86176034358458	0.547752996714771	-3.39890489828584	0.000676562372004279	0.0208488036215003
Zm00001eb015210	776.794682453826	-0.595874158426522	0.190008608486896	-3.13603769414277	0.00171247191928247	0.0388541260652701
Zm00001eb015310	154.923416302987	-0.645620547605705	0.151926384117013	-4.24956172924151	2.14189178936742e-05	0.00162785601262385
Zm00001eb015320	133.157459327573	1.20385114042171	0.34737943135315	3.46552222661064	0.000529202782203035	0.0174562382523875
Zm00001eb015800	3333.62713265885	-1.90193572584836	0.280574242658882	-6.77872533068086	1.21240771426501e-11	1.77170705348247e-08
Zm00001eb015970	82.1287660861612	-0.717397121857698	0.220480434005521	-3.25379041044401	0.00113876262676009	0.0294513357630051
Zm00001eb016420	120.293353936564	0.825489938967356	0.163321188591097	5.05439585695225	4.31755270972676e-07	8.58541283166233e-05
Zm00001eb016800	139.815417306883	0.697235080519134	0.217766957203207	3.20174873853115	0.00136596087319984	0.0335941045501702
Zm00001eb017140	40.3298969757891	-0.933373590942589	0.248275730979013	-3.75942339294326	0.000170305414730826	0.0075732015436632
Zm00001eb019290	529.931476302915	-0.414156420984781	0.134515137301881	-3.07888338288147	0.00207777997023666	0.0447348786646051
Zm00001eb019460	297.954974971714	1.44641664515599	0.348710407096278	4.14790214378845	3.35535750612297e-05	0.00225955992057699
Zm00001eb019720	1363.37695795192	-0.547000490263826	0.163100451593354	-3.35376441279035	0.000797202058594199	0.0234155958016944
Zm00001eb020020	4.25386092905487	1.96588292381351	0.562316574716515	3.49604299820717	0.000472212600600906	0.0160537051539772
Zm00001eb020600	24.6402148178737	1.23185573673178	0.294464621359413	4.18337432539383	2.87213894191966e-05	0.00198488343009123
Zm00001eb021720	12.917668488353	2.70581617892143	0.771283166535687	3.50820074431928	0.00045114848292436	0.0156146268030865
Zm00001eb021880	91.659575678748	0.644437835661265	0.198696662349351	3.24332491568584	0.00118143397567811	0.0300751996851971
Zm00001eb021970	73.3312048533307	0.649214828382198	0.179911266468819	3.60852792115003	0.000307939377192564	0.0115906182008301
Zm00001eb022240	14.7209589985648	-1.16159315128558	0.377156069379022	-3.07987394501727	0.00207088222133599	0.0446587763702813
Zm00001eb022500	192.45618389672	1.01624553003742	0.247786762832808	4.10129063562256	4.10852138816185e-05	0.00262295605545833
Zm00001eb022980	2145.88022251692	0.621732866121101	0.199343676306581	3.11889936836975	0.0018152794812776	0.0407407566068271
Zm00001eb023350	1141.39715756099	-1.23153594058416	0.199713487493868	-6.16651361927658	6.98120704389824e-10	4.08749672420242e-07
Zm00001eb023420	10.1162642613287	-3.98601521380023	1.19710487575842	-3.32971262127297	0.000869356605355464	0.0247291478106376
Zm00001eb023950	700.104066842224	1.30747672719974	0.332170530440617	3.93616112020953	8.27953966196628e-05	0.00444061417289886
